"No.","Time","Source","Destination","Protocol","Length","Info"
"15066","291.278145","192.168.43.214","112.215.183.79","QUIC","80","Protected Payload (KP0), DCID=bfec8af4192b28ff"
"15067","291.278397","192.168.43.214","112.215.183.79","QUIC","75","Protected Payload (KP0), DCID=bfec8af4192b28ff"
"15068","291.292443","192.168.43.214","112.215.183.79","QUIC","76","Protected Payload (KP0), DCID=bfec8af4192b28ff"
"15069","291.292607","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15070","291.292607","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15071","291.292607","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15072","291.292607","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15073","291.292607","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15074","291.292607","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15075","291.292607","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15076","291.292607","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15077","291.296554","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15078","291.296554","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15079","291.296554","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15080","291.296554","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15081","291.296554","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15082","291.296554","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15083","291.296554","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15084","291.296554","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15085","291.296554","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15086","291.296554","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15087","291.296554","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15088","291.296554","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15089","291.296554","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15090","291.296829","192.168.43.214","112.215.183.79","QUIC","75","Protected Payload (KP0), DCID=bfec8af4192b28ff"
"15091","291.297069","192.168.43.214","112.215.183.79","QUIC","75","Protected Payload (KP0), DCID=bfec8af4192b28ff"
"15092","291.297536","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15093","291.297536","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15094","291.297536","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15095","291.297536","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15096","291.307502","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15097","291.307502","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15098","291.307627","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15099","291.307627","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15100","291.307627","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15101","291.307627","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15102","291.307627","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15103","291.307627","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15104","291.307627","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15105","291.307627","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15106","291.307862","192.168.43.214","112.215.183.79","QUIC","75","Protected Payload (KP0), DCID=bfec8af4192b28ff"
"15107","291.321425","192.168.43.214","112.215.183.79","QUIC","76","Protected Payload (KP0), DCID=bfec8af4192b28ff"
"15108","291.322411","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15109","291.322411","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15110","291.322530","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15111","291.322530","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15112","291.322530","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15113","291.322530","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15114","291.322530","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15115","291.322530","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15116","291.322530","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15117","291.322530","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15118","291.322530","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15119","291.322680","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15120","291.322680","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15121","291.322680","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15122","291.322680","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15123","291.322680","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15124","291.322680","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15125","291.322680","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15126","291.322680","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15127","291.322680","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15128","291.322830","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15129","291.322830","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15130","291.322830","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15131","291.322830","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15132","291.322830","142.251.10.189","192.168.43.214","UDP","68","443  >  56574 Len=26"
"15133","291.322830","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15134","291.322904","112.215.183.79","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15135","291.322904","112.215.183.79","192.168.43.214","QUIC","149","Protected Payload (KP0)"
"15136","291.323668","192.168.43.214","112.215.183.79","QUIC","75","Protected Payload (KP0), DCID=bfec8af4192b28ff"
"15137","291.323906","192.168.43.214","112.215.183.79","QUIC","75","Protected Payload (KP0), DCID=bfec8af4192b28ff"
"15138","291.325135","112.215.183.79","192.168.43.214","QUIC","1285","Protected Payload (KP0)"
"15139","291.325293","192.168.43.214","112.215.183.79","QUIC","77","Protected Payload (KP0), DCID=bfec8af4192b28ff"
"15140","291.327576","192.168.43.214","172.217.194.94","QUIC","379","Protected Payload (KP0), DCID=8d366ff4cec602ce"
"15141","291.357514","112.215.183.79","192.168.43.214","QUIC","68","Protected Payload (KP0)"
"15142","291.418480","172.217.194.94","192.168.43.214","QUIC","69","Protected Payload (KP0)"
"15143","291.419441","172.217.194.94","192.168.43.214","QUIC","105","Protected Payload (KP0)"
"15144","291.419441","172.217.194.94","192.168.43.214","QUIC","67","Protected Payload (KP0)"
"15145","291.419862","192.168.43.214","172.217.194.94","QUIC","77","Protected Payload (KP0), DCID=8d366ff4cec602ce"
"15146","291.424060","192.168.43.214","192.168.43.1","DNS","77","Standard query 0x57d0 A beacons3.gvt2.com"
"15147","291.446734","192.168.43.214","172.217.194.94","QUIC","75","Protected Payload (KP0), DCID=8d366ff4cec602ce"
"15148","291.496400","192.168.43.1","192.168.43.214","DNS","93","Standard query response 0x57d0 A beacons3.gvt2.com A 74.125.24.94"
"15149","291.498893","192.168.43.214","74.125.24.94","QUIC","1292","Initial, DCID=bb25fc9451a4f1e9, PKN: 1, PADDING, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, PADDING"
"15150","291.526160","192.168.43.214","142.251.10.189","UDP","75","56574  >  443 Len=33"
"15151","291.540432","172.217.194.94","192.168.43.214","QUIC","67","Protected Payload (KP0)"
"15152","291.597843","74.125.24.94","192.168.43.214","QUIC","1292","Initial, SCID=bb25fc9451a4f1e9, PKN: 1, ACK, CRYPTO, PADDING"
"15153","291.597843","74.125.24.94","192.168.43.214","QUIC","1292","Handshake, SCID=bb25fc9451a4f1e9"
"15154","291.598680","74.125.24.94","192.168.43.214","QUIC","1292","Handshake, SCID=bb25fc9451a4f1e9"
"15155","291.598680","74.125.24.94","192.168.43.214","QUIC","1175","Protected Payload (KP0)"
"15156","291.598821","192.168.43.214","74.125.24.94","QUIC","83","Handshake, DCID=bb25fc9451a4f1e9"
"15157","291.599831","192.168.43.214","74.125.24.94","QUIC","208","Protected Payload (KP0), DCID=bb25fc9451a4f1e9"
"15158","291.600044","192.168.43.214","74.125.24.94","QUIC","296","Protected Payload (KP0), DCID=bb25fc9451a4f1e9"
"15159","291.619459","142.251.10.189","192.168.43.214","UDP","68","443  >  56574 Len=26"
"15160","291.714494","74.125.24.94","192.168.43.214","QUIC","665","Protected Payload (KP0)"
"15161","291.714494","74.125.24.94","192.168.43.214","QUIC","163","Protected Payload (KP0)"
"15162","291.714620","74.125.24.94","192.168.43.214","QUIC","67","Protected Payload (KP0)"
"15163","291.714620","74.125.24.94","192.168.43.214","QUIC","67","Protected Payload (KP0)"
"15164","291.714620","74.125.24.94","192.168.43.214","QUIC","305","Protected Payload (KP0)"
"15165","291.714620","74.125.24.94","192.168.43.214","QUIC","67","Protected Payload (KP0)"
"15166","291.728923","192.168.43.214","74.125.24.94","QUIC","75","Protected Payload (KP0), DCID=bb25fc9451a4f1e9"
"15167","291.729306","192.168.43.214","74.125.24.94","QUIC","77","Protected Payload (KP0), DCID=bb25fc9451a4f1e9"
"15168","291.730143","192.168.43.214","74.125.24.94","QUIC","540","Protected Payload (KP0), DCID=bb25fc9451a4f1e9"
"15169","291.792571","74.125.24.94","192.168.43.214","QUIC","1292","Protected Payload (KP0)"
"15170","291.808572","192.168.43.214","74.125.24.94","QUIC","75","Protected Payload (KP0), DCID=bb25fc9451a4f1e9"
"15171","291.823550","192.168.43.214","142.251.10.189","UDP","75","56574  >  443 Len=33"
"15172","291.838573","74.125.24.94","192.168.43.214","QUIC","69","Protected Payload (KP0)"
"15173","291.838573","74.125.24.94","192.168.43.214","QUIC","816","Protected Payload (KP0)"
"15174","291.838896","192.168.43.214","74.125.24.94","QUIC","75","Protected Payload (KP0), DCID=bb25fc9451a4f1e9"
"15175","291.839659","192.168.43.214","74.125.24.94","QUIC","79","Protected Payload (KP0), DCID=bb25fc9451a4f1e9"
"15176","291.840463","192.168.43.214","74.125.24.94","QUIC","75","Protected Payload (KP0), DCID=bb25fc9451a4f1e9"
"15177","291.840587","192.168.43.214","74.125.24.94","QUIC","78","Protected Payload (KP0), DCID=bb25fc9451a4f1e9"
"15178","291.842059","74.125.24.94","192.168.43.214","QUIC","67","Protected Payload (KP0)"
"15179","291.842278","192.168.43.214","74.125.24.94","QUIC","75","Protected Payload (KP0), DCID=bb25fc9451a4f1e9"
"15180","291.901069","192.168.43.214","45.132.246.208","TCP","55","[TCP Keep-Alive] 60453  >  4444 [ACK] Seq=1 Ack=2993 Win=257 Len=1"
"15181","291.907717","74.125.24.94","192.168.43.214","QUIC","67","Protected Payload (KP0)"
"15182","291.930740","142.251.10.189","192.168.43.214","UDP","68","443  >  56574 Len=26"
"15183","292.141631","192.168.43.214","142.251.10.189","UDP","75","56574  >  443 Len=33"
"15184","292.150899","45.132.246.208","192.168.43.214","TCP","66","[TCP Keep-Alive ACK] 4444  >  60453 [ACK] Seq=2993 Ack=2 Win=49153 Len=0 SLE=1 SRE=2"
"15185","292.242714","142.251.10.189","192.168.43.214","UDP","68","443  >  56574 Len=26"
"15186","292.666528","192.168.43.214","142.251.10.189","UDP","75","56574  >  443 Len=33"
"15187","292.758844","142.251.10.189","192.168.43.214","UDP","68","443  >  56574 Len=26"
"15188","293.195636","192.168.43.214","142.250.4.139","UDP","75","64017  >  443 Len=33"
"15189","293.195835","192.168.43.214","74.125.68.95","UDP","75","65207  >  443 Len=33"
"15190","293.324185","74.125.68.95","192.168.43.214","UDP","67","443  >  65207 Len=25"
"15191","293.324185","142.250.4.139","192.168.43.214","UDP","68","443  >  64017 Len=26"
"15192","293.589666","192.168.43.214","142.251.10.189","UDP","75","56574  >  443 Len=33"
"15193","293.714232","142.251.10.189","192.168.43.214","UDP","68","443  >  56574 Len=26"
"15194","293.873277","140.82.114.25","192.168.43.214","TLSv1.2","79","Application Data"
"15195","293.886347","192.168.43.214","140.82.114.25","TLSv1.2","83","Application Data"
"15196","294.223175","140.82.114.25","192.168.43.214","TCP","54","443  >  60448 [ACK] Seq=126 Ack=147 Win=70 Len=0"
"15197","295.340384","192.168.43.214","142.251.10.189","UDP","75","56574  >  443 Len=33"
"15198","295.434520","142.251.10.189","192.168.43.214","UDP","68","443  >  56574 Len=26"
"15199","296.633599","192.168.43.214","142.250.4.139","UDP","461","64017  >  443 Len=419"
"15200","296.747133","142.250.4.139","192.168.43.214","UDP","73","443  >  64017 Len=31"
"15201","296.763883","192.168.43.214","142.250.4.139","UDP","75","64017  >  443 Len=33"
"15202","296.963433","192.168.43.214","142.250.4.139","UDP","75","64017  >  443 Len=33"
"15203","296.994166","142.250.4.139","192.168.43.214","UDP","145","443  >  64017 Len=103"
"15204","296.994166","142.250.4.139","192.168.43.214","UDP","162","443  >  64017 Len=120"
"15205","296.998770","192.168.43.214","142.250.4.139","UDP","80","64017  >  443 Len=38"
"15206","297.015201","192.168.43.214","142.250.4.139","UDP","75","64017  >  443 Len=33"
"15207","297.066551","192.168.43.214","172.253.118.93","QUIC","1292","Initial, DCID=ad5d3b36a2c0cc74, PKN: 1, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, PADDING, CRYPTO, PING, PING, PADDING, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, CRYPTO"
"15208","297.077130","142.250.4.139","192.168.43.214","UDP","68","443  >  64017 Len=26"
"15209","297.143848","172.253.118.93","192.168.43.214","QUIC","1292","Initial, SCID=ad5d3b36a2c0cc74, PKN: 1, ACK, CRYPTO, PADDING"
"15210","297.143972","172.253.118.93","192.168.43.214","QUIC","1292","Handshake, SCID=ad5d3b36a2c0cc74"
"15211","297.146098","192.168.43.214","172.253.118.93","QUIC","1292","Handshake, DCID=ad5d3b36a2c0cc74"
"15212","297.153084","172.253.118.93","192.168.43.214","QUIC","1292","Handshake, SCID=ad5d3b36a2c0cc74"
"15213","297.153084","172.253.118.93","192.168.43.214","QUIC","1292","Handshake, SCID=ad5d3b36a2c0cc74"
"15214","297.153378","172.253.118.93","192.168.43.214","QUIC","733","Protected Payload (KP0)"
"15215","297.153530","192.168.43.214","172.253.118.93","QUIC","83","Handshake, DCID=ad5d3b36a2c0cc74"
"15216","297.154623","192.168.43.214","172.253.118.93","QUIC","209","Protected Payload (KP0), DCID=ad5d3b36a2c0cc74"
"15217","297.155108","192.168.43.214","172.253.118.93","QUIC","1288","Protected Payload (KP0), DCID=ad5d3b36a2c0cc74"
"15218","297.155237","192.168.43.214","172.253.118.93","QUIC","298","Protected Payload (KP0), DCID=ad5d3b36a2c0cc74"
"15219","297.224054","172.253.118.93","192.168.43.214","QUIC","163","Protected Payload (KP0)"
"15220","297.226678","172.253.118.93","192.168.43.214","QUIC","67","Protected Payload (KP0)"
"15221","297.226678","172.253.118.93","192.168.43.214","QUIC","67","Protected Payload (KP0)"
"15222","297.227135","192.168.43.214","172.253.118.93","QUIC","75","Protected Payload (KP0), DCID=ad5d3b36a2c0cc74"
"15223","297.227599","172.253.118.93","192.168.43.214","QUIC","384","Protected Payload (KP0)"
"15224","297.227599","172.253.118.93","192.168.43.214","QUIC","67","Protected Payload (KP0)"
"15225","297.228049","192.168.43.214","172.253.118.93","QUIC","77","Protected Payload (KP0), DCID=ad5d3b36a2c0cc74"
"15226","297.254366","192.168.43.214","172.253.118.93","QUIC","75","Protected Payload (KP0), DCID=ad5d3b36a2c0cc74"
"15227","297.291336","192.168.43.214","142.250.4.139","UDP","75","64017  >  443 Len=33"
"15228","297.319473","172.253.118.93","192.168.43.214","QUIC","67","Protected Payload (KP0)"
"15229","297.354012","172.253.118.93","192.168.43.214","QUIC","67","Protected Payload (KP0)"
